BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Kensington and Chelsea,Dance performance venues,,5 Sloane Terrace,,,,E09000020,Kensington and Chelsea,,,528019.9652,,,E09000020,51.49386601,-0.157267874,178822.9242,217078765,,04/20/2020,Cadogan Hall,,E05009403,Royal Hospital,,,,http://www.cadoganhall.com
Kensington and Chelsea,Dance performance venues,,11 Pembridge Road,,,,E09000020,Kensington and Chelsea,,,525172.966,,,E09000020,51.50952947,-0.197663819,180494.9238,217065685,,04/20/2020,The Gate Theatre,,E05009400,Pembridge,,,,https://www.gatetheatre.co.uk/?spektrix_bounce=true
Kensington and Chelsea,Dance performance venues,,35 Powis Square,,,,E09000020,Kensington and Chelsea,,,524859.9661,,,E09000020,51.51696816,-0.201881407,181314.9235,217070132,,04/20/2020,The Tabernacle,,E05009392,Colville,,,,https://www.tabernaclew11.com
Islington,Dance performance venues,,?222 Upper Street,,,,E09000019,Islington,,,531598.9642,,,E09000019,51.54433219,-0.103612127,184529.9227,5300094897,,04/20/2020,Islington Assembly Hall,,E05000379,St. Mary's,,,,
Islington,Dance performance venues,,13 Clifton Terrace,,,,E09000019,Islington,,,531188.9643,,,E09000019,51.56563594,-0.108641889,186889.922,10090266645,,04/20/2020,Park Theatre,,E05000371,Finsbury Park,,,,https://www.parktheatre.co.uk
Islington,Dance performance venues,,115 Upper Street,,,,E09000019,Islington,,,531671.9642,,,E09000019,51.53830316,-0.102810177,183860.9229,5300094557,,04/20/2020,The King's Head Theatre,,E05000379,St. Mary's,,,,http://www.kingsheadtheatrepub.co.uk
Islington,Dance performance venues,,2A Shepperton Road,,,,E09000019,Islington,,,532774.9639,,,E09000019,51.53762241,-0.08693312,183813.9229,5300082551,,04/20/2020,The Rosemary Branch,,E05000369,Canonbury,,,,http://www.rosemarybranchtheatre.co.uk
Islington,Dance performance venues,,90 York Way,,,,E09000019,Islington,,,530381.9646,,,E09000019,51.53499869,-0.121548397,183459.923,10012790864,,04/20/2020,Kings Place,,E05000368,Caledonian,,,,http://www.kingsplace.co.uk
Islington,Dance performance venues,,182-198 Holloway Rd,,,,E09000019,Islington,,,531110.9644,,,E09000019,51.55147327,-0.110354203,185311.9225,5300047823,,04/20/2020,London Metropolitan University Graduate Centre,,E05000373,Highbury West,,,,http://www.londonmet.ac.uk/contact-us/how-to-find-us/tower-building/graduate-centre/
Islington,Dance performance venues,,2 Tiltman Place,,,,E09000019,Islington,,,530708.9645,,,E09000019,51.56142487,-0.115741604,186408.9222,10012794343,,04/20/2020,Lift Islington - Platform Theatre,,E05000371,Finsbury Park,,,,http://www.platformislington.org.uk
Islington,Dance performance venues,,177 Rosebery Ave,,,,E09000019,Islington,,,531457.9643,,,E09000019,51.52942925,-0.106264614,182867.9231,5300080047,,04/20/2020,Sadler's Wells Theatre,,E05000370,Clerkenwell,,,,http://www.sadlerswells.com
Islington,Dance performance venues,,51 Central Street,,,,E09000019,Islington,,,532137.9641,,,E09000019,51.52555915,-0.096622223,182454.9232,5300017733,,04/20/2020,London Dance Academy,,E05000367,Bunhill,,,,http://londondanceacademy.co.uk
Islington,Dance performance venues,,41 North Mews,,,,E09000019,Islington,,,530333.9646,,,E09000019,51.54876851,-0.121673379,184990.9225,10094608227,,04/20/2020,Pleasance,,E05000375,Holloway,,,,https://www.pleasance.co.uk
Islington,Dance performance venues,,418 St John Street,,,,E09000019,Islington,,,531480.9643,,,E09000019,51.53148185,-0.105847779,183096.9231,5300085363,,04/20/2020,Old Red Lion,,E05000367,Bunhill,,,,
Islington,Dance performance venues,,183 Rosebery Avenue,,,,E09000019,Islington,,,531483.9643,,,E09000019,51.52968382,-0.10587919,182896.9231,5300080050,,04/20/2020,Lilian Baylis Studio,,E05000370,Clerkenwell,,,,http://www.sadlerswells.com/venue-hire/lilian-baylis-studio/
Islington,Dance performance venues,,119 Farringdon Road,,,,E09000019,Islington,,,531323.9643,,,E09000019,51.52322362,-0.108453861,182173.9233,10093624103,,04/20/2020,Theatre Delicatessen (Guardian House),,E05000370,Clerkenwell,,,,http://www.delistudios.co.uk/broadgate
Enfield,Dance performance venues,,303 Silver St,,,,E09000010,Enfield,,,533011.9638,,,E09000010,51.61595447,-0.080219224,192536.9205,207015826,,04/20/2020,Millfield Arts Centre,,E05000201,Haselbury,,,,https://www.millfieldtheatre.co.uk
Enfield,Dance performance venues,,290 Chase Side,,,,E09000010,Enfield,,,528429.9651,,,E09000010,51.64443614,-0.145241925,195587.9197,207078080,,04/20/2020,Chicken Shed,,E05000196,Cockfosters,,,,http://www.chickenshed.org.uk
Enfield,Dance performance venues,,516 Green Lanes,,,,E09000010,Enfield,,,531421.9643,,,E09000010,51.62419102,-0.10284236,193411.9203,207035876,,04/20/2020,Intimate Theatre,,E05000213,Winchmore Hill,,,,http://www.smptheatre.co.uk/faqs/the-intimate-theatre/
Havering,Dance performance venues,,59 Billet Lane,,,,E09000016,Havering,,,553928.3281,,,E09000016,51.56521058,0.219444297,187481.8419,1.00E+11,,04/20/2020,The Queen's Theatre,,E05000320,St. Andrew's,,,,http://www.queens-theatre.co.uk
Havering,Dance performance venues,,66 Albert Rd,,,,E09000016,Havering,,,551853.2687,,,E09000016,51.57360449,0.18990651,188353.4716,1.00E+11,,04/20/2020,ACS Dance Centre,,E05000319,Romford Town,,,,http://www.anthonycliffordstudios.co.uk
Richmond upon Thames,Dance performance venues,,"15 Little Green,",,,,E09000027,Richmond upon Thames,,,517926.9679,,,E09000027,51.46212985,-0.303844781,175047.9252,10002264543,,04/20/2020,Richmond Theatre,,E05000528,South Richmond,,,,
Richmond upon Thames,Dance performance venues,,1 Cloister Close,,,,E09000027,Richmond upon Thames,,,516569.9683,,,E09000027,51.4280867,-0.324626903,171228.9263,10024344794,,04/20/2020,Landmark Arts Centre,,E05000530,Teddington,,,,http://www.landmarkartscentre.org
Richmond upon Thames,Dance performance venues,,2 Kew Road,,,,E09000027,Richmond upon Thames,,,518072.0379,,,E09000027,51.46347521,-0.301706458,175200.9752,10024346023,,04/20/2020,Studio K,,E05000528,South Richmond,,,,http://www.studiokdance.co.uk
Southwark,Dance performance venues,,77-85 Newington Causeway,,,,E09000028,Southwark,,,532107.9641,,,E09000028,51.49750075,-0.098224093,179331.9241,2.00E+11,,04/20/2020,Southwark Playhouse,,E05011098,Chaucer,,,,http://www.southwarkplayhouse.co.uk
Southwark,Dance performance venues,,Queen's Walk,,,,E09000028,Southwark,,,533402.4237,,,E09000028,51.50503006,-0.079257609,180203.5638,10013532078,,04/20/2020,The Scoop at More London,,E05011104,London Bridge & West Bermondsey,,,,
Southwark,Dance performance venues,,12 Asylum Road,,,,E09000028,Southwark,,,534778.9634,,,E09000028,51.47893357,-0.060530333,177335.9246,2.00E+11,,04/20/2020,"Asylum, Caroline Gardens Chapel",,E05011109,Old Kent Road,,,,http://maverickprojects.co.uk/asylum/weddings/
Southwark,Dance performance venues,,133 Rye Lane,,,,E09000028,Southwark,,,534330.9035,,,E09000028,51.469934,-0.067363425,176322.6249,2.00E+11,,04/20/2020,The Bussey Building AKA The CLF Art Cafe,,E05011113,Rye Lane,,,,https://www.clfartcafe.org
Southwark,Dance performance venues,,21 New Globe Walk,,,,,Southwark,,,532191.9641,,,E09000028,51.50811239,-0.09657156,180514.9238,,,04/20/2020,Shakespeare's Globe Theatre,,,,,,,http://www.shakespearesglobe.com
Southwark,Dance performance venues,,147 Tooley Street,,,,E09000028,Southwark,,,533309.9638,,,E09000028,51.50384193,-0.080639895,180068.9239,10009804074,,04/20/2020,Unicorn Theatre,,E05011104,London Bridge & West Bermondsey,,,,unicorn theatre
Southwark,Dance performance venues,,204 Union Street,,,,E09000028,Southwark,,,531833.9642,,,E09000028,51.50375651,-0.101911697,180020.9239,2.00E+11,,04/20/2020,Union Theatre,,E05011095,Borough & Bankside,,,,https://www.unicorntheatre.com
Southwark,Dance performance venues,,51-53 Southwark Street,,,,E09000028,Southwark,,,532347.964,,,E09000028,51.50466098,-0.094467554,180134.9239,2.00E+11,,04/20/2020,Menier Theatre,,E05011095,Borough & Bankside,,,,https://www.menierchocolatefactory.com/Online/default.asp
Southwark,Dance performance venues,,221 Havil Street,,,,E09000028,Southwark,,,533248.4038,,,E09000028,51.47449519,-0.082758591,176801.7048,10093342877,,04/20/2020,Theatre Peckham,,E05011115,St. Giles,,,,https://www.theatrepeckham.co.uk
Southwark,Dance performance venues,,120 Peckham Hill Street,,,,E09000028,Southwark,,,534141.8335,,,E09000028,51.4748743,-0.069877256,176867.3748,10094742520,,04/20/2020,Mountview Theatre School,,E05011110,Peckham,,,,https://www.mountview.org.uk
Southwark,Dance performance venues,,85 St George脙聰脙聡脙聳s Road,,,,E09000028,Southwark,,,531618.9642,,,E09000028,51.49606,-0.105329064,179158.9241,10009805291,,04/20/2020,Siobhan Davies Studios,,E05011114,St. George's,,,,http://www.siobhandavies.com
Southwark,Dance performance venues,,21 Surrey Quays Road,,,,E09000028,Southwark,,,535512.9632,,,E09000028,51.49780959,-0.049153611,179455.9241,10090284129,,04/20/2020,Canada Water Culture Space,,E05011112,Rotherhithe,,,,http://canadawaterculturespace.org.uk/contact-us
Wandsworth,Dance performance venues,,33 Parkgate Road,,,,E09000032,Wandsworth,,,527293.9654,,,E09000032,51.47883271,-0.168329134,177131.9247,1.00E+11,,04/20/2020,Testbed 1,,E05000622,St. Mary's Park,,,,http://testbed1.com
Wandsworth,Dance performance venues,,16 Ravenna Road,,,,E09000032,Wandsworth,,,523737.9664,,,E09000032,51.46128657,-0.220223039,175091.9252,1.00E+11,,04/20/2020,Putney Arts Theatre,,E05000613,East Putney,,,,http://www.putneyartstheatre.org.uk
Wandsworth,Dance performance venues,,85 Roehampton Lane,,,,E09000032,Wandsworth,,,521872.9669,,,E09000032,51.45610039,-0.247269507,174469.9254,10033238647,,04/20/2020,"Michaelis Theatre, Roehampton University",,E05000621,Roehampton and Putney Heath,,,,
Wandsworth,Dance performance venues,,226 Stroud Crescent,,,,E09000032,Wandsworth,,,522121.9668,,,E09000032,51.43808068,-0.244376348,172470.9259,1.00E+11,,04/20/2020,Newlands Community Hall,,E05000621,Roehampton and Putney Heath,,,,http://www.wandsworth.gov.uk/directory_record/148179/newlands_hall_putney_vale_clubroom/category/1125/clubrooms
Wandsworth,Dance performance venues,,356 Garratt Lane,,,,E09000032,Wandsworth,,,525998.9657,,,E09000032,51.44217585,-0.188430425,173020.9258,121011012,,04/20/2020,Tara Studio,,E05000612,Earlsfield,,,,https://www.tara-arts.com
Hillingdon,Dance performance venues,,Manor Farm,,,,E09000017,Hillingdon,,,508971.9704,,,E09000017,51.5789453,-0.428743514,187844.9218,1.00E+11,,04/20/2020,Winston Churchill Theatre,,E05000329,Eastcote and East Ruislip,,,,http://www.hillingdontheatres.uk
Hillingdon,Dance performance venues,,34 College Way,,,,E09000017,Hillingdon,,,510322.97,,,E09000017,51.5162788,-0.411430057,180901.9237,10003002623,,04/20/2020,Uxbridge College,,E05000339,Townfield,,,,https://www.uxbridge.ac.uk
Hillingdon,Dance performance venues,,45 Glebe Ave,,,,E09000017,Hillingdon,,,508204.9706,,,E09000017,51.56218624,-0.440386739,185963.9223,1.00E+11,,04/20/2020,"Compass Theatre, Hillingdon",,E05000333,Ickenham,,,,http://www.hillingdontheatres.uk
Hillingdon,Dance performance venues,,89 Grange Road,,,,E09000017,Hillingdon,,,509591.9702,,,E09000017,51.5210498,-0.421800756,181416.9235,10003001360,,04/20/2020,Beck Theatre,,E05000339,Townfield,,,,https://becktheatre.org.uk/Online/
Brent,Dance performance venues,,1 Albert Road,,,,,Brent,,,524788.9661,,,E09000005,51.53364609,-0.202247628,183168.923,,,04/20/2020,The Albert,,,,,,,
Brent,Dance performance venues,,22 London Road,,,,E09000005,Brent,,,518308.9678,,,E09000005,51.55229548,-0.294982599,185088.9225,202073653,,04/20/2020,Patidar House Studios,,E05000104,Wembley Central,,,,
Brent,Dance performance venues,,269 Kilburn High Road,,,,E09000005,Brent,,,524917.966,,,E09000005,51.54331474,-0.200005991,184247.9227,202079064,,04/20/2020,Tricycle Theatre,,E05000094,Kilburn,,,,http://www.tricycle.co.uk
Hackney,Dance performance venues,,291 Mare Street,,,,E09000012,Hackney,,,534932.9633,,,E09000012,51.54552162,-0.055477861,184749.9226,1.00E+11,,04/20/2020,Hackney Empire,,E05009372,Hackney Central,,,,https://hackneyempire.co.uk/hire/spaces/
Hackney,Dance performance venues,,130 Hoxton Street,,,,E09000012,Hackney,,,533273.9638,,,E09000012,51.53177145,-0.0799838,183175.923,1.00E+11,,04/20/2020,Hoxton Hall,,E05009377,Hoxton East & Shoreditch,,,,www.hoxtonhall.co.uk/category/hire/
Hackney,Dance performance venues,,24 Ashwin Street,,,,E09000012,Hackney,,,533578.9637,,,E09000012,51.54691315,-0.074947347,184868.9226,10008321023,,04/20/2020,Arcola,,E05009370,Dalston,,,,http://www.arcolatheatre.com
Hackney,Dance performance venues,,14 East Bay lane,,,,E09000012,Hackney,,,537105.0627,,,E09000012,51.54744385,-0.024066959,185021.9925,10008348301,,04/20/2020,Studio Wayne McGregor,,E05009374,Hackney Wick,,,,http://waynemcgregor.com
Hackney,Dance performance venues,,207B Church Street,,,,E09000012,Hackney,,,532850.9639,,,E09000012,51.56041201,-0.084880748,186351.9222,1.00E+11,,04/20/2020,"The Old Church , Stoke Newington",,E05009369,Clissold,,,,http://theoldchurch.org.uk
Hackney,Dance performance venues,,30 Foulden Road,,,,E09000012,Hackney,,,533730.9636,,,E09000012,51.55551305,-0.072391878,185829.9223,1.00E+11,,04/20/2020,Foulden Works,,E05009385,Stoke Newington,,,,https://fouldenworks.wordpress.com
Hackney,Dance performance venues,,380 Old Street,,,,E09000012,Hackney,,,533349.9637,,,E09000012,51.52667619,-0.079102613,182610.9232,1.00E+11,,04/20/2020,Shoreditch Town Hall,,E05009377,Hoxton East & Shoreditch,,,,http://shoreditchtownhall.com/event-space-hire/venue-specification/large-committee-room
Hackney,Dance performance venues,,138 Kinglsand Road,,,,E09000012,Hackney,,,533490.9637,,,E09000012,51.53279852,-0.076811706,183295.923,10008323888,,04/20/2020,Graeae Theatre Company Bradbury Studios,,E05009375,Haggerston,,,,www.graeae.org/
Hackney,Dance performance venues,,9 Coronet St,,,,E09000012,Hackney,,,533108.2538,,,E09000012,51.52755809,-0.082550204,182702.7132,1.00E+11,,04/20/2020,National Circus,,E05009377,Hoxton East & Shoreditch,,,,http://www.nationalcircus.org.uk
Hackney,Dance performance venues,,42 Brooksby's Walk,,,,E09000012,Hackney,,,535805.9631,,,E09000012,51.55026393,-0.042683326,185300.9225,1.00E+11,,04/20/2020,Chat's Palace,,E05009379,King's Park,,,,http://chatspalace.com
Hackney,Dance performance venues,,339-340 Acton Mews,,,,E09000012,Hackney,,,533544.9637,,,E09000012,51.53679364,-0.075864571,183741.9229,1.00E+11,,04/20/2020,TripSpace Dance,,E05009375,Haggerston,,,,http://www.tripspace.co.uk
Hackney,Dance performance venues,,40 Pitfield Street,,,,E09000012,Hackney,,,533049.9638,,,E09000012,51.52787925,-0.083377075,182736.9232,1.00E+11,,04/20/2020,Courtyard Theatre,,E05009377,Hoxton East & Shoreditch,,,,http://www.thecourtyard.org.uk
Redbridge,Dance performance venues,,Kenneth More Road,,,,E09000026,Redbridge,,,543954.9609,,,E09000026,51.55867744,0.075240584,186461.9221,1.00E+11,,04/20/2020,Kenneth More Theatre,,E05011246,Ilford Town,,,,www.kmtheatre.co.uk/hire-us/
Harrow,Dance performance venues,,11 Chapel Lane,,,,E09000015,Harrow,,,512035.9695,,,E09000015,51.59325663,-0.384014347,189503.9213,2.00E+11,,04/20/2020,Pinner Village Hall,,E05000298,Pinner South,,,,https://www.pinnervillagehall.org.uk
Harrow,Dance performance venues,,171 Uxbridge Road,,,,E09000015,Harrow,,,513397.9692,,,E09000015,51.60848854,-0.363803161,191228.9208,2.00E+11,,04/20/2020,Harrow Arts Centre,,E05000291,Hatch End,,,,
Harrow,Dance performance venues,,2 Wood Lane,,,,E09000015,Harrow,,,517050.8882,,,E09000015,51.6302468,-0.31023884,193732.9502,10070269989,,04/20/2020,Candoco Dance Company,,E05000286,Canons,,,,http://www.candoco.co.uk
Hounslow,Dance performance venues,,40 High Stree,,,,E09000018,Hounslow,,,518268.9678,,,E09000018,51.48576836,-0.298042371,177685.9245,1.00E+11,,04/20/2020,Watermans Arts Centre,,E05000347,Brentford,,,,https://www.watermans.org.uk
Hounslow,Dance performance venues,,2 Bath Road,,,,E09000018,Hounslow,,,521255.907,,,E09000018,51.49569249,-0.254641421,178860.4142,2.00E+11,,04/20/2020,The Tabard Theatre,,E05000348,Chiswick Homefields,,,,http://www.tabardtheatre.co.uk
Merton,Dance performance venues,,93 The Broadway,,,,E09000024,Merton,,,525162.936,,,E09000024,51.41914644,-0.201365109,170437.9165,48008413,,04/20/2020,New Wimbledon Theatre,,E05000455,Abbey,,,,http://newwimbledontheatre.net
Merton,Dance performance venues,,240 The Broadway,,,,E09000024,Merton,,,525605.5758,,,E09000024,51.41973108,-0.194975806,170513.8465,48008566,,04/20/2020,Polka Theatre for Children,,E05000471,Trinity,,,,https://polkatheatre.com/home/about-us/contact-us/
Newham,Dance performance venues,,Theatre Square,,,,E09000025,Newham,,,538908.9822,,,E09000025,51.5427166,0.001743614,184544.9627,10008996899,,04/20/2020,Stratford Circus,,E05000492,Stratford and New Town,,,,https://stratford-circus.com
Newham,Dance performance venues,,Gerry Raffles Square,,,,E09000025,Newham,,,538857.9622,,,E09000025,51.54255806,0.001000881,184525.9227,10009003230,,04/20/2020,"Theatre Royal, Stratford East",,E05000492,Stratford and New Town,,,,http://www.stratfordeast.com/whats-on/
Ealing,Dance performance venues,,St Mary's Rd,,,,E09000009,Ealing,,,517753.968,,,E09000009,51.50656547,-0.304688388,179987.9239,12153715,,04/20/2020,West London University,,E05000174,Ealing Common,,,,http://www.uwl.ac.uk
Ealing,Dance performance venues,,377 Greenford Avenue,,,,E09000009,Ealing,,,515255.9687,,,E09000009,51.52655631,-0.33995693,182154.9233,12141082,,04/20/2020,Brentside,,E05000180,Hobbayne,,,,http://www.brentsidehigh.ealing.sch.uk
Ealing,Dance performance venues,,12 Mattock Lane,,,,E09000009,Ealing,,,517395.9681,,,E09000009,51.51170889,-0.309656624,180551.9238,12084402,,04/20/2020,Questor's Theatre,,E05000192,Walpole,,,,http://www.questors.org.uk
Bromley,Dance performance venues,,118 High Street,,,,E09000006,Bromley,,,540216.9619,,,E09000006,51.403765,0.014474247,169117.9269,1.00E+11,,04/20/2020,Churchill Theatre: Magpie Dance,,E05000109,Bromley Town,,,,http://www.magpiedance.org.uk
Bromley,Dance performance venues,,S Eden Park Rd,,,,E09000006,Bromley,,,537936.9625,,,E09000006,51.38893001,-0.01894751,167404.9273,1.00E+11,,04/20/2020,Langley Park Centre for the Performing Arts - Bromley Hall,,E05000120,Kelsey and Eden Park,,,,http://www.lpsb.org.uk
Waltham Forest,Dance performance venues,,Higham Hill Park,Hecham Close,,,E09000031,Waltham Forest,,,536019.963,,,E09000031,51.59712882,-0.037580749,190521.921,10091185782,,04/20/2020,Higham Hill Hub,,E05000600,Higham Hill,,,,http://highamhillhub.org.uk
Waltham Forest,Dance performance venues,,Leyton Sixth Form College,,,,E09000031,Waltham Forest,,,538487.9624,,,E09000031,51.57606761,-0.002867702,188244.9217,2.00E+11,,04/20/2020,Leyden Sixth form College,,E05000595,Forest,,,,http://www.leyton.ac.uk
